codingre,descrip,familia,unidad,empaque,equivale,inventa1,stockmax,ultcosto,costoprome,impuesto
"LIMS","MARTINI BCO SECO","LICOR","ML","",750.00,2.03,0.00,155.09,116.32,16.00
"LIMV","MENTA VERDE","LICOR","ML","",750.00,1.07,0.00,70.00,70.05,16.00
"LIMZ","LICOR DE MANZANA DEKUYPER","LICOR","ML","",750.00,2.21,0.00,113.79,56.90,16.00
"LINU","NUVO","LICOR","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"LIOR","LICOR ORUJO","LICOR","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"LIPA","LICOR PASSOA","LICOR","ML","",750.00,0.00,0.00,40.00,0.00,0.00
"LIPL","LICOR DE PLATANO 750","LICOR","ML","",750.00,2.00,0.00,95.97,95.92,0.00
"LIPX","PACHARA BASARANA","LICOR","ML","",750.00,0.14,0.00,240.78,120.39,16.00
"LIRD","LICOR CINZANO ROJO D","LICOR","ML","",750.00,2.03,0.00,102.61,107.31,0.00
"LIRI","RICHARDS LICOR","LICOR","ML","",750.00,0.00,0.00,100.00,0.00,0.00
"LIRO","ROMPOPE","LICOR","ML","",900.00,2.00,0.00,93.30,90.66,0.00
"LISA","LICOR DE SANDIA DEKUYPER","LICOR","ML","",750.00,2.00,0.00,104.69,104.65,0.00
"LISC","CHINCHON SECO","LICOR","ML","",1000.00,2.03,0.00,184.48,131.68,16.00
"LISD","SECO DOMECQ","LICOR","ML","",750.00,0.00,0.00,60.00,59.03,0.00
"LISG","SAMBUCA BCO","LICOR","ML","",700.00,2.00,0.00,211.04,156.45,16.00
"LISN","SAMBUCA NEGRO","LICOR","ML","",700.00,6.00,0.00,228.45,228.45,16.00
"LISO","CITRIC SOUTH COMFOR","LICOR","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"LIST","STREGA","LICOR","ML","",750.00,2.17,0.00,534.78,466.36,16.00
"LIVR","VERMOUNT","LICOR","ML","",750.00,6.12,0.00,113.79,113.92,16.00
"MARV","MARTELL VSOP","COGNA","","",1.00,0.00,0.00,564.66,564.66,16.00
"ME4C","400 CONEJOS ESPADIN BCO","MEZCA","ML","",750.00,6.15,0.00,354.61,354.61,16.00
"MEAA","ALIPUS SN ANDRES","MEZCA","ML","",750.00,0.03,0.00,499.57,250.29,16.00
"MEAJ","ALIPUS SN JUAN DEL RIO","MEZCA","ML","",750.00,0.08,0.00,418.10,313.83,16.00
"MEAL","ALACRAN","MEZCA","ML","",750.00,0.00,0.00,1.00,0.00,16.00
"MEAR","ALIPUS STANA RIO JOVEN","MEZCA","ML","",750.00,0.11,0.00,498.75,407.04,16.00
"MEAS","ALIPUS SAN BALTAZAR","MEZCA","ML","",750.00,0.10,0.00,499.57,250.29,16.00
"MEBE","BRUXO ESPADIN JOVEN","MEZCA","ML","",750.00,2.00,0.00,326.72,305.06,16.00
"MEBM","BRUXO ENSAMBLE","MEZCA","ML","",750.00,2.10,0.00,634.48,557.01,16.00
"MEBP","BRUXO PECHUGA","MEZCA","ML","",750.00,2.06,0.00,404.31,403.93,16.00
"MEDA","DANZANTES A•EJO","MEZCA","ML","",750.00,3.14,0.00,1040.69,933.18,16.00
"MEDB","DANZANTES JOVEN","MEZCA","ML","",750.00,3.00,0.00,593.97,589.49,16.00
"MEDR","DANZANTES REPOSADO","MEZCA","ML","",750.00,3.11,0.00,775.86,743.69,16.00
"MEEJ","ESPIRITU LAU.JOVEN","MEZCA","ML","",750.00,0.11,0.00,427.59,214.30,16.00
"MEEP","ESPIRITU LAU.REP","MEZCA","ML","",750.00,0.16,0.00,541.38,271.19,16.00
"MEER","AMORES ESPADIN REP","MEZCA","ML","",750.00,3.11,0.00,473.28,473.29,16.00
"MEGA","GARRAFAS MEZCAL","MEZCA","ML","",750.00,0.09,0.00,1.00,0.00,16.00
"MEI5","IBA 55 MEZCAL","MEZCA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"MEIB","IBA MEZCAL","MEZCA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"MEJB","JARAL DE BERRIO BCO","MEZCA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"MEMM","MEXCALITO MARACUYA","MEZCA","ML","",750.00,2.15,0.00,297.42,149.21,16.00
"MEOX","OAXACA MEZCAL","MEZCA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"METO","TOBALA MEZCAL","MEZCA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"MEZS","ZIGNUM SILVER","MEZCA","ML","",750.00,10.19,0.00,214.66,214.66,16.00
"MXC!","MEXCALITO MINI COCO","MEZCA","ML","",124.00,15.00,0.00,60.35,0.00,0.00
"MXME","MEXCALITO ESPADIN","MEZCA","ML","",750.00,1.10,0.00,297.42,0.00,0.00
"MXMG","MEXCALITO GUAYABA","MEZCA","ML","",750.00,2.00,0.00,297.42,0.00,0.00
"MZM3","MEXCALITO MINI TAMARINDO","MEZCA","ML","",124.00,18.00,0.00,60.35,0.00,0.00
"MZM4","MEXCALITO MINI GUAYABA","MEZCA","ML","",124.00,18.00,0.00,60.35,0.00,0.00
"MZM5","MEXCALITO MINI ESPADIN","MEZCA","ML","",124.00,15.00,0.00,60.35,0.00,0.00
"MZM@","MEXCALITO MINI MARACUTYA","MEZCA","ML","",124.00,21.00,0.00,60.35,0.00,0.00
"MZMC","MEXCALITO COCO","MEZCA","ML","",750.00,2.00,0.00,297.42,0.00,0.00
"MZMT","MEXCALITO TAMARINDO","MEZCA","ML","",750.00,2.10,0.00,297.42,297.42,16.00
"PM04","ATUN MEDALLON","MARIS","pz","",1000.00,3.38,0.00,306.00,306.05,0.00
"PM05","BACALAO","MARIS","gr","",1000.00,0.00,0.00,350.00,175.00,0.00
"PM07","CAMARON 21/25","MARIS","gr","",2000.00,0.00,0.00,170.00,177.37,0.00
"PM08","CAMARON AGUACHILE","MARIS","gr","",2000.00,3.84,0.00,220.00,221.50,0.00
"PM09","CAMARON PACOTILLA","MARIS","gr","",1000.00,0.00,0.00,215.00,214.26,0.00
"PM10","CAMARON U10","MARIS","gr","",2000.00,0.00,0.00,560.00,527.50,0.00
"PM11","CAMARON U15","MARIS","gr","",2000.00,1.20,0.00,480.00,480.00,0.00
"PM17","MARLYN AHUMADO","MARIS","gr","",1000.00,0.00,0.00,175.00,175.00,0.00
"PM19","PULPA DE JAIBA","MARIS","gr","",1000.00,0.00,0.00,260.00,259.30,0.00
"PM20","PULPO","MARIS","gr","",1000.00,0.86,0.00,220.00,220.93,0.00
"PM21","PULPO PRECOCIDO","MARIS","gr","",1000.00,0.00,0.00,90.00,0.00,0.00
"PM26","TENTACULO DE PULPO","MARIS","gr","",1000.00,0.00,0.00,80.00,80.00,0.00
"PM27","TINTA DE CALAMAR","MARIS","gr","",180.00,1.00,0.00,150.00,147.19,0.00
"PULQ","PULQUE","TEQUI","ML","",1000.00,0.00,0.00,35.00,36.14,0.00
"RBPR","RED BUL PROMO","REFRE","PZ","",1.00,-4.00,0.00,1.00,0.00,0.00
"REDB","RED BULL","ENERG","PZ","",1.00,85.00,0.00,23.75,23.63,0.00
"REDI","COCA LIGTH","REFRE","ML","",355.00,0.00,0.00,6.90,3.45,16.00
"RESF","RED BULL SUGAR FREE","REFRE","ML","",355.00,0.00,0.00,1.00,0.00,0.00
"RO10","BACARDI 101  700 ML","RONNN","ML","",700.00,0.00,0.00,99.13,100.09,0.00
"ROA1","APPLETON STATE 12","RONNN","ML","",750.00,2.17,0.00,387.93,387.88,16.00
"ROAB","APPLETON BCO 750 ML","RONNN","ML","",750.00,8.00,0.00,86.21,86.19,16.00
"ROAO","APPLETON ESPECIAL","RONNN","ML","",750.00,4.12,0.00,94.83,94.83,16.00
"ROAP","APPLETON STATE V/X 750 ML","RONNN","ML","",750.00,6.08,0.00,165.52,165.52,16.00
"ROB2","BOTRAN 12","RONNN","ML","",750.00,2.04,0.00,288.79,288.80,16.00
"ROB8","BACARDI 8","RONNN","ML","",750.00,4.01,0.00,284.48,284.48,16.00
"ROBA","BACARDI A•EJO LTO.","RONNN","ML","",946.00,0.00,0.00,88.70,87.99,0.00
"ROBB","BACARDI BLANCO 750","RONNN","ML","",946.00,22.75,0.00,105.00,104.11,16.00
"ROBG","BOTRAN RESERVA 15","RONNN","ML","",750.00,2.16,0.00,383.62,383.62,16.00
"ROBM","BACARDI BCO MISIL","RONNN","ML","",3000.00,0.00,0.00,557.18,557.13,0.00
"ROBV","BOTRAN SOLERA G.RES","RONNN","ML","",750.00,2.06,0.00,530.17,513.20,16.00
"ROCB","CAPT.MORGAN BLACK","RONNN","mL","",750.00,0.00,0.00,172.79,173.44,0.00
"ROCM","CAPT.MORGAN","RONNN","ML","",750.00,6.87,0.00,111.21,111.22,16.00
"ROCW","CAPT.MORGAN WHITE","RONNN","ML","",750.00,3.14,0.00,112.07,111.60,16.00
"ROF1","FLOR CA•A 12 A•OS","RONNN","NM","",750.00,3.08,0.00,425.00,425.00,16.00
"ROF5","FLOR CA•A 5 A•OS","RONNN","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"ROF7","FLOR CA•A 7 A•OS","RONNN","ML","",750.00,3.14,0.00,225.86,225.86,16.00
"ROH3","HAVANA 3 A•OS A•EJO ESP.","RONNN","ML","",750.00,0.00,0.00,106.88,93.52,16.00
"ROH7","HAVANA 7 A•OS","RONNN","ML","",750.00,11.06,0.00,255.17,255.17,16.00
"ROHB","HAVANA BARREL PROFF","RONNN","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"ROHC","HAVANA BLANCO","RONNN","ML","",750.00,14.23,0.00,112.93,112.93,16.00
"ROHG","HAVANA GRAN RESERVA","RONNN","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"ROHM","HAVANA SELC.MAESTROS","RONNN","ML","",750.00,1.04,0.00,650.86,325.43,16.00
"ROHR","HAVANA RESERVA","RONNN","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"ROHS","HAVANA SILVER","RONNN","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"ROKG","KRAKEN GHOST","RONNN","ML","",750.00,0.08,0.00,117.33,58.67,16.00
"ROKR","KRAKEN","RONNN","ML","",750.00,2.05,0.00,126.72,126.72,16.00
"ROM1","MATUSALEM G.RES. 18 A•OS","RONNN","ML","",750.00,2.12,0.00,418.49,313.87,16.00
"ROM3","MATUSALEM 23","RONNN","ML","",750.00,1.09,0.00,863.19,647.65,16.00
"ROMA","MALIBU COCO WHITE","RONNN","ML","",750.00,3.14,0.00,136.21,136.21,16.00
"ROMB","MALIBU BLACK","RONNN","ML","",750.00,0.00,0.00,141.68,124.10,0.00
"ROMC","MATUSALEM CLASICO","RONNN","ML","",750.00,10.00,0.00,133.21,133.22,16.00
"ROMG","MATUSALEM GRAN RESERVA","RONNN","ML","",750.00,6.06,0.00,233.97,233.98,16.00
"ROMP","MATUSALEM PLATINO","RONNN","ML","",750.00,5.80,0.00,105.73,105.74,16.00
"ROPL","RON BACARDI BIG APPLE 750","RONNN","ML","",750.00,0.00,0.00,94.78,94.35,0.00
"ROZ2","ZACAPA 23 A•OS","RONNN","ML","",750.00,8.10,0.00,646.55,646.55,16.00
"ROZA","ZACAPA 15","RONNN","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"ROZM","ZACAPA AMBER","RONNN","ML","",750.00,4.02,0.00,523.32,523.33,16.00
"ROZX","ZACAPA XO","RONNN","ML","",750.00,1.00,0.00,1612.07,1410.57,16.00
"SCDR","SODA CAN DRY","REFRE","ML","",1000.00,0.00,0.00,4.57,3.67,0.00
"SIDR","SIDRA KOPPARBERG 300 ML.","VINOS","ML","",300.00,0.00,0.00,23.80,23.80,0.00
"SL10","BOLSA DE 1 KG","SULI","RO","",1.00,10.00,0.00,52.20,52.18,0.00
"SL11","BOLSA 2 KG","SULI","RO","",1.00,10.00,0.00,46.40,72.33,0.00
"SL15","BOLSA DE 5 KG","SULI","GR","",1000.00,10.00,0.00,52.20,50.75,0.00
"SL16","BOLSA ASA","SURES","GR","",1000.00,0.00,0.00,52.20,44.61,0.00
"SL28","DETERGENTE LIQUIDO AXION","SULI","PZ","",1.00,10.00,0.00,22.04,23.44,0.00
"SL38","FIBRA ESPONJA","SULI","PZ","",1.00,10.00,0.00,14.50,14.50,0.00
"SOAE","GARRAFON DE AGUA","REFRE","ML","",19000.0,0.00,0.00,27.00,26.16,0.00
"SOAN","AGUA NATURAL","BEBID","ML","",600.00,92.00,0.00,4.21,4.21,0.00
"B008","AGUA QUINA","BEBID","ML","",237.00,85.00,0.00,5.78,5.78,16.00
"SODC","PEPSI LIGHT","REFRE","ML","",355.00,0.00,0.00,4.57,4.56,0.00
"SOGL","SEAGRAM'S LATA/GINGER","REFRE","ML","",355.00,0.00,0.00,4.74,4.74,16.00
"SOSI","SIDRAL","BEBID","ML","",355.00,16.00,0.00,15.19,15.20,16.00
"SOSL","SODA SQUIRT LIGHT","REFRE","ML","",355.00,0.00,0.00,4.57,4.56,0.00
"SOSP","SPRITE","REFRE","ML","",355.00,-540.75,0.00,14.13,10.55,0.00
"SOSQ","SODA SQUIRT TORONJA","REFRE","ML","",355.00,0.00,0.00,3.42,3.47,0.00
"SPEE","SPEED","REFRE","ML","",1.00,0.00,0.00,1.00,0.00,0.00
"SR12","CONTENEDOR 9X9","SURES","PZ","",1.00,0.00,0.00,2.09,2.04,0.00
"SR13","CONTENEDOR HAMBURGUESA","SURES","PZ","",1.00,0.00,0.00,1.74,1.56,0.00
"SR38","PAPEL ALUMINIO","SURES","PZ","",1.00,0.00,0.00,220.40,220.34,0.00
"SR43","VITAFILM","SURES","PZ","",1.00,0.00,0.00,139.20,139.20,0.00
"SR44","HOJA POLIPAPEL","SURES","PZ","",1.00,0.00,0.00,1.00,0.00,0.00
"SR46","PAPEL VITAFILM","SURES","PZ","",1.00,0.00,0.00,116.00,0.00,0.00
"SR48","SERVILLETA","SURES","PZ","",1.00,0.00,0.00,313.20,313.20,0.00
"SR66","VASO 1 LT","SURES","PA","",1.00,0.00,0.00,110.20,94.26,0.00
"SR74","HILO CANAMO","SURES","PZ","",1.00,0.00,0.00,1.00,0.00,0.00
"SR75","HOJAS PARA MIXIOTE","ABARR","PZ","",1.00,0.00,0.00,0.61,0.58,0.00
"SR76","VASITOS DE COLORES","SURES","PZ","",1.00,0.00,0.00,696.00,633.07,0.00
"SR85","CAJA VASO #12","SURES","PZ","",1.00,0.00,0.00,440.80,440.80,0.00
"SR99","CUBIERTO DESECHABLE","SURES","PZ","",1.00,0.00,0.00,33.00,30.19,0.00
"STAC","STA HELENA CHARDONAY","VINOS","75","",750.00,0.00,0.00,211.21,207.08,0.00
"SUM2","CUCHARA NEVERA","SURES","PA","",1.00,0.00,0.00,42.92,43.75,0.00
"TE10","100 A•OS REP.VERDE 750 ML","TEQUI","ML","",750.00,0.00,0.00,120.00,120.01,0.00
"TE18","1800 A•EJO","TEQUI","ML","",700.00,4.15,0.00,420.13,420.13,16.00
"TE1C","1800 CRISTALINO","TEQUI","ML","",700.00,4.04,0.00,487.28,487.28,16.00
"TE1R","1800 REPOSADO","TEQUI","ML","",700.00,4.01,0.00,308.75,308.75,16.00
"TE3A","3 GEN.A•EJO","TEQUI","ML","",750.00,2.15,0.00,448.19,434.12,16.00
"TE3G","3 GEN.REPOSADO","TEQUI","ML","",750.00,0.00,0.00,510.00,0.00,16.00
"TEAC","CENTENARIO AZUL","TEQUI","ML","",750.00,8.00,0.00,159.70,159.70,16.00
"TEAN","HERRAD.ANT.REP","TEQUI","ML","",750.00,6.00,0.00,185.34,185.34,16.00
"TEAZ","LOS AZULEJOS","TEQUI","ML","",750.00,0.00,0.00,276.52,276.53,0.00
"TEBL","CAZADORES BCO. LT.","TEQUI","ML","",950.00,0.00,0.00,173.04,173.46,0.00
"TEC3","CUERVO TRAD 3LTS","TEQUI","ML","",3000.00,0.00,0.00,763.47,739.65,0.00
"TECA","CAZADORES REP. 750","TEQUI","ML","",750.00,0.00,0.00,427.01,364.57,0.00
"TECE","CENTENARIO REP. 750 ML.","TEQUI","ML","",750.00,2.06,0.00,147.64,147.65,16.00
"TECJ","CORRALEJO REP. LTO.","TEQUI","ML","",999.99,0.00,0.00,152.17,148.76,0.00
"TECL","CUERVO TRAD.PLATA","TEQUI","ML","",750.00,3.01,0.00,171.55,171.55,16.00
"TECM","CAZADORES REP MISIL","TEQUI","ML","",750.00,0.00,0.00,427.01,420.36,0.00
"TECO","CONMEMORATIVO","TEQUI","ML","",940.00,0.00,0.00,160.87,160.87,0.00
"TECP","CENTENARIO PLATA 700 ML.","TEQUI","ML","",750.00,0.89,0.00,190.00,190.00,16.00
"TECR","CUERVO TRAD.","TEQUI","ML","",695.00,11.95,0.00,214.57,214.57,16.00
"TECS","CUERVO ESPECIAL 990","TEQUI","ML","",990.00,0.00,0.00,77.82,77.82,0.00
"TEC•","CENTENARIO A•EJO","TEQUI","ML","",750.00,1.11,0.00,386.55,373.26,16.00
"TED1","DON JULIO 70","TEQUI","ML","",750.00,4.93,0.00,482.72,482.72,16.00
"TED4","DON JULIO 1942","TEQUI","ML","",750.00,1.00,0.00,1120.69,1044.79,16.00
"TEDB","DON JULIO BLANCO 750","TEQUI","ML","",750.00,4.08,0.00,250.00,250.00,16.00
"TEDJ","DON JULIO REP. 750 ML.","TEQUI","ML","",750.00,4.04,0.00,306.03,306.03,16.00
"TEEB","ESPOLON BCO","TEQUI","ML","",750.00,1.00,0.00,208.02,184.11,16.00
"TEEC","ESPOLON COLORADO","TEQUI","ML","",750.00,1.14,0.00,268.62,250.12,16.00
"TEEM","ESPOLON MARANON","TEQUI","ML","",750.00,1.00,0.00,343.97,294.58,16.00
"TEHA","HERRAD.A•EJO TEQ","TEQUI","ML","",750.00,3.12,0.00,394.83,394.41,16.00
"TEHB","HERRAD.BCO","TEQUI","ML","",950.00,4.02,0.00,249.91,249.91,16.00
"TEHD","HERRAD.BCO.DIRECTO ALAMBI","TEQUI","ML","",750.00,2.10,0.00,589.55,294.78,16.00
"TEHJ","HERRAD.ANT.ANEJO","TEQUI","ML","",750.00,0.00,0.00,0.00,0.00,0.00
"TEHL","HACIENDA BLACK","TEQUI","ML","",750.00,0.00,0.00,100.00,0.00,0.00
"TEHN","HERRAD.ANT.PLATA","TEQUI","ML","",750.00,3.01,0.00,192.46,192.46,16.00
"TEHP","HORNITOS PLATA 750 ML.","TEQUI","ML","",750.00,0.00,0.00,112.17,0.00,0.00
"TEHR","HERRAD.REPOSADO","TEQUI","ML","",950.00,8.13,0.00,287.88,287.88,16.00
"TEHS","SAUZA HDA.REP. 700 MLS.","TEQUI","ML","",700.00,0.00,0.00,107.83,107.85,0.00
"TEHT","HERRAD.PLATA","TEQUI","ML","",750.00,1.16,0.00,255.17,255.18,16.00
"TEHU","HERRAD.SEL.SUPREMA","TEQUI","ML","",750.00,1.00,0.00,2122.44,1061.22,16.00
"TEHX","HERRAD.ULTRA","TEQUI","ML","",750.00,2.14,0.00,443.97,443.98,16.00
"TEHZ","HERRAD.ANT.BCO","TEQUI","ML","",750.00,0.00,0.00,145.73,109.55,0.00
"TEH•","HORNITOS A•EJO 750 ML.","TEQUI","ML","",750.00,0.00,0.00,173.04,0.00,0.00
"TEJ7","JIMADOR REP 700","TEQUI","ML","",700.00,15.13,0.00,108.11,108.12,16.00
"TEJA","DON JULIO A•EJO","TEQUI","ML","",750.00,4.08,0.00,422.41,424.30,16.00
"TEJB","JIMADOR BCO","TEQUI","ML","",750.00,0.00,0.00,90.61,90.42,0.00
"TEJF","JIMADOR FUEGO","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TEJI","JIMADOR LT.","TEQUI","ML","",950.00,0.00,0.00,109.53,103.38,0.00
"TEJJ","JIMADOR ANEJO","TEQUI","ML","",750.00,2.11,0.00,214.66,207.64,16.00
"TELI","TECATE LIGHT","CERVE","ML","",355.00,0.00,0.00,7.25,7.26,0.00
"TEMA","MAESTRO TEQ.A•EJO","TEQUI","ML","",750.00,3.12,0.00,404.31,302.56,16.00
"TEMB","MAESTRO TEQ.BCO","TEQUI","ML","",750.00,4.12,0.00,335.78,335.84,16.00
"TEMD","MAESTRO TEQ.DOB.DIAMANTE","TEQUI","ML","",750.00,4.01,0.00,484.01,484.01,16.00
"TEME","MILAGRO REPOSADO","TEQUI","ML","",750.00,2.10,0.00,217.24,190.65,16.00
"TEMP","MILAGRO PLATA","TEQUI","ML","",750.00,2.06,0.00,185.34,170.44,16.00
"TEMR","MAESTRO TEQ.REPOSADO","TEQUI","ML","",750.00,4.00,0.00,390.65,390.33,16.00
"TEPA","PATRON A•EJO","TEQUI","ML","",750.00,0.10,0.00,545.80,474.52,16.00
"TEPR","PATRON REPOSADO","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TEPS","PATRON SILVER","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TEPX","PATRON XO","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TERA","RESERVA FAMILIA A•EJO","TEQUI","ML","",750.00,2.16,0.00,1422.41,1380.77,16.00
"TERB","CASA DRAGONES BCO","TEQUI","ML","",750.00,0.00,0.00,948.28,711.46,16.00
"TERH","REAL HACIENDA","TEQUI","ML","",750.00,0.00,0.00,100.00,0.00,0.00
"TERJ","CASA DRAGONES JOVEN","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TERS","RESERVA FAM PLATINO","TEQUI","ML","",750.00,2.14,0.00,490.52,473.93,16.00
"TESA","SUAVE 35 MANDARIN","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TESC","SUAVE 35 CITRUS","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TESH","SAUZA HORNITOS","TEQUI","ML","",684.00,0.00,0.00,117.39,117.39,0.00
"TESM","SUAVE 35 MANDARINE TEQ.","TEQUI","ML","",1000.00,0.00,0.00,155.65,0.00,0.00
"TESU","HERRAD.SUAVE","TEQUI","ML","",700.00,0.00,0.00,112.20,111.55,0.00
"TETB","TEZON BCO","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TETP","TRADICIONAL PLATA","TEQUI","ML","",750.00,0.00,0.00,232.59,116.30,16.00
"TETR","TEZON REPOSADO","TEQUI","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"TEVR","VIUDA DE ROMERO","TEQUI","ML","",750.00,0.00,0.00,100.00,0.00,0.00
"TEZA","CAZADORES A•EJO 750 ML","TEQUI","ML","",750.00,0.00,0.00,247.83,0.00,0.00
"U003","GUANTE CIRUJANO","SURES","","",1.00,0.00,0.00,113.68,79.17,0.00
"V001","AJONJOLI BLANCO","VERDU","gr","",1000.00,1.38,0.00,55.00,51.08,0.00
"V002","AJONJOLI CARAMELIZADO","VERDU","gr","",1000.00,0.00,0.00,60.00,44.50,0.00
"V003","AJONJOLI NEGRO","VERDU","gr","",1000.00,0.00,0.00,60.00,52.50,0.00
"V004","ALMENDRA ENTERA","VERDU","gr","",1000.00,0.00,0.00,230.00,215.96,0.00
"V005","ALMENDRA FILETEADA","VERDU","gr","",1000.00,0.00,0.00,250.00,249.03,0.00
"V006","ALBERJON","VERDU","gr","",1000.00,0.00,0.00,14.50,15.42,0.00
"V007","AMARANTO","VERDU","gr","",1000.00,0.00,0.00,48.00,24.00,0.00
"V009","ARANDANOS DESHIDRATADOS","VERDU","gr","",1000.00,0.00,0.00,97.00,96.28,0.00
"V011","CACAHUATE","VERDU","gr","",1000.00,0.33,0.00,47.00,49.94,0.00
"V012","CANELA EN RAJA","VERDU","gr","",1000.00,0.00,0.00,390.00,416.22,0.00
"V013","CARDAMOMO RAIZ","VERDU","gr","",1000.00,0.00,0.00,1000.00,638.38,0.00
"V014","CHIA","VERDU","gr","",1000.00,1.35,0.00,80.00,40.00,0.00
"V015","CHILE ANAHEIM","VERDU","gr","",1000.00,0.00,0.00,29.00,28.44,0.00
"V019","ELOTE GRANO","VERDU","gr","",1000.00,0.00,0.00,38.00,37.88,0.00
"V020","ENEBRO","VERDU","gr","",1000.00,0.00,0.00,260.00,255.00,0.00
"V021","ENELDO","VERDU","gr","",1000.00,0.00,0.00,90.00,45.00,0.00
"V022","GARBANZO","VERDU","gr","",1000.00,0.00,0.00,47.00,48.91,0.00
"V023","HOJA DE AGUACATE","VERDU","gr","",1000.00,0.00,0.00,27.00,26.05,0.00
"V024","HOJA DE JAMAICA","VERDU","gr","",1000.00,0.15,0.00,120.00,89.87,0.00
"V025","JENGIBRE","VERDU","gr","",1000.00,0.00,0.00,80.00,80.97,0.00
"V026","LIMON CON SEMILLA","VERDU","gr","",1000.00,0.00,0.00,14.00,10.55,0.00
"V027","NARANJA","VERDU","gr","",1000.00,0.80,0.00,6.50,6.51,0.00
"V030","NUEZ MACADAMIA","VERDU","gr","",1000.00,0.00,0.00,250.00,250.00,0.00
"V031","NUEZ QUEBRADA","VERDU","gr","",1000.00,0.08,0.00,305.00,310.66,0.00
"V032","PASAS","VERDU","gr","",1000.00,0.00,0.00,53.00,52.98,0.00
"V033","PEPITA","VERDU","gr","",1000.00,0.54,0.00,86.00,84.58,0.00
"V034","PEPITA DE CALABAZA","VERDU","gr","",1000.00,0.00,0.00,80.00,58.75,0.00
"V035","PILONCILLO","VERDU","gr","",1000.00,0.00,0.00,34.00,31.32,0.00
"V036","PISTACHE LIMPIO","VERDU","gr","",1000.00,0.00,0.00,480.00,451.88,0.00
"V037","SEMILLA DE HINOJO","VERDU","gr","",1000.00,0.00,0.00,80.00,80.00,0.00
"V038","SEMILLA DE GIRASOL","VERDU","gr","",1000.00,0.00,0.00,60.00,58.10,0.00
"V039","SEMILLA DE CILANTRO","VERDU","gr","",1000.00,0.00,0.00,76.00,50.30,0.00
"V040","VAINA DE VAINILLA","VERDU","pz","",1.00,0.00,0.00,22.38,22.38,0.00
"V041","VERDOLAGAS","VERDU","gr","",1000.00,0.00,0.00,27.00,26.92,0.00
"V042","XOCONOSTLE","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V043","ZANAHORIA","VERDU","gr","",1000.00,1.72,0.00,12.00,12.00,0.00
"V044","ZARZAMORA","VERDU","gr","",1000.00,0.00,0.00,30.00,30.76,0.00
"V046","AGUACATE","VERDU","gr","",1000.00,6.77,0.00,37.00,37.50,0.00
"V047","AJO","VERDU","gr","",1000.00,1.46,0.00,62.00,64.31,0.00
"V048","AJO MACHO","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V049","ALBAHACA","VERDU","gr","",1000.00,0.00,0.00,37.00,25.00,0.00
"V050","ALCACHOFAS","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V051","APIO","VERDU","gr","",1000.00,0.00,0.00,12.00,12.26,0.00
"V052","BETABEL","VERDU","gr","",1000.00,0.00,0.00,18.00,13.94,0.00
"V053","BLUEBERRY","VERDU","gr","",1000.00,0.00,0.00,47.00,49.63,0.00
"V054","CALABACITA","VERDU","gr","",1000.00,4.29,0.00,10.00,9.01,0.00
"V055","CHILE MECO","VERDU","GR","",1000.00,0.00,0.00,1.00,0.00,0.00
"V056","CEBOLLA BLANCA","VERDU","gr","",1000.00,1.74,0.00,11.00,10.88,0.00
"V057","CEBOLLA CAMBRAY","VERDU","gr","",1000.00,-0.01,0.00,30.00,25.98,0.00
"V058","CEBOLLA MORADA","VERDU","gr","",1000.00,0.79,0.00,17.00,17.76,0.00
"V060","CHAMPI•ONES","VERDU","gr","",1000.00,0.30,0.00,50.00,50.14,0.00
"V063","CHICHARO PELADO","VERDU","gr","",1000.00,0.00,0.00,70.00,74.29,0.00
"V065","CHILE ANCHO","VERDU","gr","",1000.01,0.52,0.00,99.00,99.82,0.00
